Time,Price,Mode,Side,Decision,Reason,Ind_ADX_1H,Ind_Stoch_1H,Ind_Trend_4H,Ind_EMA5m_Diff
2025-11-24 20:47:00,178.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9553
2025-11-24 20:48:00,178.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9553
2025-11-24 20:49:00,178.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9553
2025-11-24 20:50:00,178.35,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9674
2025-11-24 20:51:00,178.58,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9674
2025-11-24 20:52:00,178.42,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9674
2025-11-24 20:53:00,178.94,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9674
2025-11-24 20:54:00,179.12,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.9674
2025-11-24 20:55:00,178.83,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.8481
2025-11-24 20:56:00,178.63,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.8481
2025-11-24 20:57:00,178.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.8481
2025-11-24 20:58:00,178.43,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.8481
2025-11-24 20:59:00,178.49,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,21.3,100.0,BAJISTA,0.8481
2025-11-24 21:00:00,178.27,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.6678
2025-11-24 21:01:00,178.12,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.6678
2025-11-24 21:02:00,178.05,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.6678
2025-11-24 21:03:00,178.03,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.6678
2025-11-24 21:04:00,178.02,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.6678
2025-11-24 21:05:00,178.05,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.5215
2025-11-24 21:06:00,177.97,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.5215
2025-11-24 21:07:00,177.96,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.5215
2025-11-24 21:08:00,178.0,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.5215
2025-11-24 21:09:00,177.97,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.5215
2025-11-24 21:10:00,177.97,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4327
2025-11-24 21:11:00,178.01,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4327
2025-11-24 21:12:00,178.09,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4327
2025-11-24 21:13:00,178.21,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4327
2025-11-24 21:14:00,178.1,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4327
2025-11-24 21:15:00,178.15,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3404
2025-11-24 21:16:00,177.93,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3404
2025-11-24 21:17:00,177.89,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3404
2025-11-24 21:18:00,177.89,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3404
2025-11-24 21:19:00,177.97,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3404
2025-11-24 21:20:00,177.88,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3738
2025-11-24 21:21:00,177.92,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3738
2025-11-24 21:22:00,178.1,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3738
2025-11-24 21:23:00,178.38,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3738
2025-11-24 21:24:00,178.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3738
2025-11-24 21:25:00,178.4,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3967
2025-11-24 21:26:00,178.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3967
2025-11-24 21:27:00,178.42,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3967
2025-11-24 21:28:00,178.53,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3967
2025-11-24 21:29:00,178.61,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3967
2025-11-24 21:30:00,178.96,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4862
2025-11-24 21:31:00,178.75,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4862
2025-11-24 21:32:00,178.98,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4862
2025-11-24 21:33:00,179.07,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4862
2025-11-24 21:34:00,179.08,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4862
2025-11-24 21:35:00,178.77,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4523
2025-11-24 21:36:00,178.9,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4523
2025-11-24 21:37:00,178.74,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4523
2025-11-24 21:38:00,178.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4523
2025-11-24 21:39:00,178.58,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4523
2025-11-24 21:40:00,178.91,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3976
2025-11-24 21:41:00,178.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3976
2025-11-24 21:42:00,178.82,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3976
2025-11-24 21:43:00,178.61,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3976
2025-11-24 21:44:00,178.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3976
2025-11-24 21:45:00,178.14,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3989
2025-11-24 21:46:00,178.44,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3989
2025-11-24 21:47:00,178.55,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3989
2025-11-24 21:48:00,178.66,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3989
2025-11-24 21:49:00,178.72,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.3989
2025-11-24 21:50:00,179.01,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4163
2025-11-24 21:51:00,178.92,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4163
2025-11-24 21:52:00,178.88,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4163
2025-11-24 21:53:00,178.84,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4163
2025-11-24 21:54:00,178.86,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.4163
2025-11-24 21:55:00,178.69,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.455
2025-11-24 21:56:00,178.87,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.455
2025-11-24 21:57:00,179.06,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.455
2025-11-24 21:58:00,179.11,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.455
2025-11-24 21:59:00,179.06,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.6,100.0,BAJISTA,0.455
2025-11-24 22:00:00,179.17,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.544
2025-11-24 22:01:00,179.25,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.544
2025-11-24 22:02:00,179.29,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.544
2025-11-24 22:03:00,179.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.544
2025-11-24 22:04:00,179.47,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.544
2025-11-24 22:05:00,179.47,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5432
2025-11-24 22:06:00,179.55,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5432
2025-11-24 22:07:00,179.64,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5432
2025-11-24 22:08:00,179.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5432
2025-11-24 22:09:00,179.17,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5432
2025-11-24 22:10:00,179.35,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5374
2025-11-24 22:11:00,179.41,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5374
2025-11-24 22:12:00,179.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5374
2025-11-24 22:13:00,179.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5374
2025-11-24 22:14:00,179.2,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.5374
2025-11-24 22:15:00,179.04,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4728
2025-11-24 22:16:00,178.98,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4728
2025-11-24 22:17:00,179.06,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4728
2025-11-24 22:18:00,178.88,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4728
2025-11-24 22:19:00,178.91,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4728
2025-11-24 22:20:00,178.9,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4191
2025-11-24 22:21:00,178.82,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4191
2025-11-24 22:22:00,178.89,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4191
2025-11-24 22:23:00,178.94,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4191
2025-11-24 22:24:00,178.91,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4191
2025-11-24 22:25:00,179.06,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4517
2025-11-24 22:26:00,179.01,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4517
2025-11-24 22:27:00,179.16,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4517
2025-11-24 22:28:00,179.4,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4517
2025-11-24 22:29:00,179.36,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4517
2025-11-24 22:30:00,179.41,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4638
2025-11-24 22:31:00,179.25,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4638
2025-11-24 22:32:00,179.24,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4638
2025-11-24 22:33:00,179.19,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4638
2025-11-24 22:34:00,179.35,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4638
2025-11-24 22:35:00,179.28,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4339
2025-11-24 22:36:00,179.29,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4339
2025-11-24 22:37:00,179.32,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4339
2025-11-24 22:38:00,179.22,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4339
2025-11-24 22:39:00,179.18,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.4339
2025-11-24 22:40:00,179.02,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.3408
2025-11-24 22:41:00,178.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.3408
2025-11-24 22:42:00,178.94,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.3408
2025-11-24 22:43:00,178.86,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.3408
2025-11-24 22:44:00,178.81,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.3408
2025-11-24 22:45:00,178.83,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.2507
2025-11-24 22:46:00,178.8,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.2507
2025-11-24 22:47:00,178.78,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.2507
2025-11-24 22:48:00,178.77,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.2507
2025-11-24 22:49:00,178.7,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.2507
2025-11-24 22:50:00,178.51,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.0451
2025-11-24 22:51:00,178.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.0451
2025-11-24 22:52:00,178.3,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.0451
2025-11-24 22:53:00,177.93,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.0451
2025-11-24 22:54:00,177.9,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,20.3,84.9,BAJISTA,0.0451
2025-11-24 22:55:00,177.9,TREND_FOLLOWING,SHORT,AUTHORIZED,Cruce EMAs 5m + Trend Alineada,20.3,84.9,BAJISTA,-0.0133
2025-11-26 17:37:00,182.57,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.3979
2025-11-26 17:38:00,182.5,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.3979
2025-11-26 17:39:00,182.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.3979
2025-11-26 17:40:00,182.38,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.6654
2025-11-26 17:41:00,182.51,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.6654
2025-11-26 17:43:00,182.61,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.6654
2025-11-26 17:53:00,182.85,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,24.0,100.0,BAJISTA,1.9513
2025-11-26 18:07:00,184.24,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.2444
2025-11-26 18:08:00,184.83,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.2444
2025-11-26 18:09:00,184.5,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.2444
2025-11-26 18:10:00,184.93,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.4382
2025-11-26 18:11:00,185.01,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.4382
2025-11-26 18:12:00,185.06,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.4382
2025-11-26 18:13:00,185.13,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.4382
2025-11-26 18:57:00,187.66,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.7817
2025-11-26 18:58:00,187.9,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.7817
2025-11-26 18:59:00,188.31,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.8,100.0,BAJISTA,2.7817
2025-11-26 19:00:00,187.77,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.6301
2025-11-26 19:01:00,187.74,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.6301
2025-11-26 19:02:00,187.68,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.6301
2025-11-26 19:03:00,187.62,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.6301
2025-11-26 19:18:00,187.72,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.247
2025-11-26 19:19:00,187.82,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.247
2025-11-26 19:20:00,187.87,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,2.093
2025-11-26 19:30:00,187.68,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.7897
2025-11-26 19:46:00,187.64,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.4102
2025-11-26 19:53:00,187.66,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.3619
2025-11-26 19:54:00,187.75,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.3619
2025-11-26 19:55:00,187.71,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.2677
2025-11-26 19:56:00,187.6,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.2677
2025-11-26 19:57:00,187.64,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.2677
2025-11-26 19:58:00,187.65,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,29.7,93.1,BAJISTA,1.2677
2025-11-26 20:40:00,185.88,TREND_FOLLOWING,SHORT,AUTHORIZED,Cruce EMAs 5m + Trend Alineada,31.1,77.4,BAJISTA,-0.0962
2025-11-30 11:50:00,179.61,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-1.8741
2025-11-30 11:51:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-1.8741
2025-11-30 11:52:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-1.8741
2025-11-30 11:53:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-1.8741
2025-11-30 11:54:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-1.8741
2025-11-30 11:55:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-2.292
2025-11-30 11:56:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-2.292
2025-11-30 11:57:00,178.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-2.292
2025-11-30 11:58:00,177.96,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-2.292
2025-11-30 11:59:00,177.6,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.1,0.0,BAJISTA,-2.292
2025-11-30 12:00:00,177.81,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5251
2025-11-30 12:01:00,177.82,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5251
2025-11-30 12:02:00,177.75,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5251
2025-11-30 12:03:00,177.73,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5251
2025-11-30 12:04:00,177.67,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5251
2025-11-30 12:05:00,178.08,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5203
2025-11-30 12:06:00,178.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5203
2025-11-30 12:07:00,178.47,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5203
2025-11-30 12:08:00,178.39,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5203
2025-11-30 12:09:00,178.35,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.5203
2025-11-30 12:10:00,178.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.3421
2025-11-30 12:11:00,178.69,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.3421
2025-11-30 12:12:00,178.87,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.3421
2025-11-30 12:13:00,178.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.3421
2025-11-30 12:14:00,179.08,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.3421
2025-11-30 12:15:00,179.24,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.146
2025-11-30 12:16:00,179.33,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.146
2025-11-30 12:17:00,179.32,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.146
2025-11-30 12:18:00,179.37,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.146
2025-11-30 12:19:00,179.24,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-2.146
2025-11-30 12:20:00,179.3,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,26.7,18.0,BAJISTA,-1.9915
